"user_id","noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","numberOfShows_M2","total_Time_M2","watched_in_M2"
"1ca32a",8,189.764466666667,0.375,0.625,0.25,0,0.75,0,0,62.5,12.5,0,12.5,0,0,12.5,0,0,0,0,37.5,0,0,"0"
"1ca618",11,276.2387,1,0,0,0.272727272727273,0.727272727272727,0,0,18.1818181818182,0,9.09090909090909,54.5454545454545,0,0,18.1818181818182,0,0,0,0,45.4545454545455,0,0,"0"
"1cbab7",32,384.03085,1,0,0.25,0.75,0,0,0,0,18.75,0,28.125,0,0,21.875,0,0,3.125,28.125,34.375,44,526.627366666667,"1"
"1cd746",12,121.612466666667,0.25,0.75,0.0833333333333333,0.166666666666667,0.583333333333333,0.166666666666667,0,0,0,0,33.3333333333333,0,0,8.33333333333333,0,0,58.3333333333333,0,8.33333333333333,19,179.850983333333,"1"
"1ce583",11,159.116433333333,1,0,0.272727272727273,0.727272727272727,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,5,54.5999,"1"
"1ced22",2,56.42855,1,0,0,0.5,0.5,0,0,0,50,0,50,0,0,0,0,0,0,0,50,4,73.7647333333333,"1"
"1cf355",35,615.739983333333,0.6,0.4,0.285714285714286,0.428571428571429,0.285714285714286,0,91.4285714285714,0,0,5.71428571428571,2.85714285714286,0,0,0,0,0,0,0,34.2857142857143,44,669.181733333333,"1"
"1cf97b",133,3915.4843,0.804511278195489,0.195488721804511,0.12781954887218,0.353383458646617,0.368421052631579,0.150375939849624,0,0.75187969924812,15.7894736842105,7.5187969924812,34.5864661654135,0,0,27.0676691729323,0,0.75187969924812,3.7593984962406,9.77443609022556,51.1278195488722,60,1956.35781666667,"1"
"1cf988",2,109.7526,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"1cfa25",2,14.7562833333333,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,4,14.3123833333333,"1"
"1d00f6",3,112.655166666667,1,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,100,0,33.3333333333333,3,43.6540166666667,"1"
"1d0899",3,48.5378666666667,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1d094f",6,17.329,0.833333333333333,0.166666666666667,0,0,1,0,0,0,33.3333333333333,0,33.3333333333333,0,0,0,33.3333333333333,0,0,0,50,7,36.6676333333333,"1"
"1d0c84",4,7.3775,1,0,0,0.5,0.5,0,0,50,0,0,50,0,0,0,0,0,0,0,75,0,0,"0"
"1d19b0",3,39.1685666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"1d1bc7",1,0.1435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1d3456",12,97.8063833333333,0.833333333333333,0.166666666666667,0,0,0.25,0.75,0,16.6666666666667,25,16.6666666666667,33.3333333333333,0,0,8.33333333333333,0,0,0,0,16.6666666666667,15,116.77015,"1"
"1d37c1",65,1593.68238333333,0.4,0.6,0.138461538461538,0.369230769230769,0.492307692307692,0,16.9230769230769,7.69230769230769,24.6153846153846,4.61538461538462,46.1538461538462,0,0,0,0,0,0,0,44.6153846153846,51,1087.39466666667,"1"
"1d38d0",43,746.60085,0.790697674418605,0.209302325581395,0.0232558139534884,0,0.790697674418605,0.186046511627907,0,2.32558139534884,16.2790697674419,0,39.5348837209302,0,0,32.5581395348837,0,0,6.97674418604651,2.32558139534884,23.2558139534884,74,1841.11046666667,"1"
"1d3ad3",1,1.66223333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"1d42e6",2,17.70785,1,0,0,0,0,1,0,0,50,0,50,0,0,0,0,0,0,0,0,3,50.1328333333333,"1"
"1d42ef",6,209.000716666667,1,0,0,1,0,0,0,0,33.3333333333333,0,66.6666666666667,0,0,0,0,0,0,0,50,6,55.9541,"1"
"1d4b8d",2,28.56135,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,4.0011,"1"
"1d500d",1,1.49835,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"1d549b",9,200.433966666667,0.777777777777778,0.222222222222222,0,0.666666666666667,0.333333333333333,0,0,22.2222222222222,77.7777777777778,0,0,0,0,0,0,0,0,0,22.2222222222222,0,0,"0"
"1d5e43",4,11.3773333333333,1,0,0,0.5,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"1d6331",44,857.726266666667,0.840909090909091,0.159090909090909,0.25,0.295454545454545,0.431818181818182,0.0227272727272727,0,0,15.9090909090909,4.54545454545455,72.7272727272727,0,0,2.27272727272727,0,0,0,4.54545454545455,36.3636363636364,70,2132.53996666667,"1"
"1d6451",27,274.655483333333,0.888888888888889,0.111111111111111,0.037037037037037,0.62962962962963,0.333333333333333,0,0,0,3.7037037037037,0,96.2962962962963,0,0,0,0,0,0,0,0,8,47.4478833333333,"1"
"1d6573",4,116.405366666667,1,0,0,0,1,0,0,0,25,25,25,0,0,25,0,0,0,0,50,0,0,"0"
"1d6b3f",1,2.2771,0,1,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0.666666666666667,"1"
"1d6c8e",23,685.047666666667,0.782608695652174,0.217391304347826,0,0.782608695652174,0,0.217391304347826,0,0,65.2173913043478,17.3913043478261,0,0,0,0,0,0,17.3913043478261,0,26.0869565217391,9,202.1946,"1"
"1d75af",1,0.878016666666667,0,1,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"0"
"1d7f9d",2,56.8509833333333,0,1,0,0,1,0,0,50,0,50,0,0,0,0,0,0,0,0,100,0,0,"0"
"1d882a",7,34.7137666666667,1,0,0,0,1,0,0,28.5714285714286,0,57.1428571428571,14.2857142857143,0,0,0,0,0,0,0,0,0,0,"0"
"1d9199",1,2.6,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1,0.15115,"1"
"1d9d51",3,48.6124166666667,1,0,0,0,1,0,0,0,0,0,33.3333333333333,0,0,66.6666666666667,0,0,0,0,33.3333333333333,4,63.4037833333333,"1"
"1d9dd2",8,130.7394,0.75,0.25,0.625,0.125,0.125,0.125,87.5,0,0,0,0,0,0,0,0,0,12.5,0,75,0,0,"0"
"1da2ac",2,1.16348333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,"0"
"1da3c0",1,1.00051666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1da44c",3,17.81975,0.333333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1daa6a",1,0.167083333333333,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"0"
"1db46c",2,113.430333333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"1dbeda",1,5.3365,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,20.53765,"1"
"1dc8e9",4,118.031166666667,1,0,0.75,0.25,0,0,0,0,0,0,50,0,0,50,0,0,0,0,25,0,0,"0"
"1dc936",1,0.839233333333333,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"0"
"1dcc65",1,0.4097,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"1dd5a6",6,43.8588833333333,0.833333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0,100,0,0,0,0,0,0,0,0,0,0,0,50,0,0,"0"
"1dd870",1,1.01666666666667,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"1de2d8",6,59.6218166666667,0.166666666666667,0.833333333333333,0,0,0.833333333333333,0.166666666666667,0,0,16.6666666666667,0,16.6666666666667,0,0,0,0,0,50,16.6666666666667,0,2,0.715666666666667,"1"
"1de4cc",5,2.22085,1,0,0.4,0.2,0.4,0,0,0,0,0,80,0,0,0,0,0,20,0,20,4,23.28925,"1"
"1de891",1,7.5956,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"1deb4e",5,123.058466666667,0.8,0.2,0.2,0,0,0.8,0,60,20,0,0,0,0,0,0,0,20,0,60,14,253.219733333333,"1"
"1dee8c",2,4.1,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,1,12.2714666666667,"1"
"1df6a4",13,218.694833333333,1,0,0.615384615384615,0.384615384615385,0,0,0,7.69230769230769,0,7.69230769230769,38.4615384615385,0,38.4615384615385,7.69230769230769,0,0,0,0,15.3846153846154,17,119.93955,"1"
"1dfc50",2,29.158,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,2,1.7207,"1"
"1e0431",5,18.7766166666667,1,0,0,0,1,0,0,0,0,0,80,0,0,20,0,0,0,0,0,3,2.21101666666667,"1"
"1e14b7",1,1.18333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,"0"
"1e175c",1,2.00138333333333,0,1,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"1e1c2e",3,2.59436666666667,1,0,0.666666666666667,0,0.333333333333333,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,10,43.6280666666667,"1"
"1e348b",1,7.19988333333333,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,15.9528833333333,"1"
"1e3a00",1,1.36666666666667,1,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,100,7,33.01485,"1"
"1e3e9f",32,324.8531,0.75,0.25,0.0625,0.46875,0.25,0.21875,0,0,81.25,15.625,3.125,0,0,0,0,0,0,0,6.25,13,96.5240833333333,"1"
"1e40ba",2,58.7796666666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,50,3,140.111966666667,"1"
"1e4c3e",1,1.44101666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1e5fb9",25,451.701016666667,0.64,0.36,0,0.24,0.16,0.6,0,4,8,16,72,0,0,0,0,0,0,0,36,25,259.150266666667,"1"
"1e605e",23,245.657066666667,0.565217391304348,0.434782608695652,0.0869565217391304,0.347826086956522,0.478260869565217,0.0869565217391304,0,4.34782608695652,0,17.3913043478261,30.4347826086957,0,0,4.34782608695652,0,0,39.1304347826087,4.34782608695652,8.69565217391304,7,140.444,"1"
"1e634e",15,102.739166666667,0.933333333333333,0.0666666666666667,0.133333333333333,0.2,0.4,0.266666666666667,0,26.6666666666667,40,20,13.3333333333333,0,0,0,0,0,0,0,6.66666666666667,7,83.5371333333333,"1"
"1e65e9",2,4.28433333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"1e661b",5,101.658916666667,1,0,0.2,0.6,0.2,0,0,100,0,0,0,0,0,0,0,0,0,0,20,4,117.62535,"1"
"1e6eb2",1,1.5,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"1e7e3e",4,61.5320333333333,1,0,0,0.75,0.25,0,0,0,25,0,0,0,0,75,0,0,0,0,0,3,30.2999333333333,"1"
"1e801f",1,27.6919666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,"0"
"1e8264",2,0.86595,1,0,0.5,0.5,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,15,33.7889,"1"
"1e8d42",1,15.1882833333333,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"0"
"1e9fa5",32,800.5855,0.6875,0.3125,0.1875,0.125,0.65625,0.03125,0,31.25,65.625,0,3.125,0,0,0,0,0,0,0,75,23,326.370566666667,"1"
"1ea1e8",1,15.4181833333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,29.41775,"1"
"1ea42a",1,14.0036166666667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"1ec27f",2,1.19351666666667,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"1ec4ce",42,1324.23245,0.523809523809524,0.476190476190476,0,0.928571428571429,0,0.0714285714285714,0,16.6666666666667,28.5714285714286,42.8571428571429,4.76190476190476,0,7.14285714285714,0,0,0,0,0,50,50,1971.61321666667,"1"
"1ec4f4",10,230.4854,0.8,0.2,0,0,1,0,0,0,0,0,40,0,0,10,0,0,10,40,60,17,281.06355,"1"
"1ecb78",1,10.0009333333333,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"1ed332",2,1.44006666666667,1,0,1,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,50,0,0,"0"
"1ee00a",1,4.24678333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1.00093333333333,"1"
"1ee6a4",1,8.08425,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"1eef93",5,162.790516666667,1,0,0,0.8,0.2,0,0,0,60,0,20,0,0,0,0,0,20,0,40,7,207.004433333333,"1"
"1ef5a7",8,163.74515,0.875,0.125,0.375,0,0.625,0,100,0,0,0,0,0,0,0,0,0,0,0,75,8,145.9776,"1"
"1efc4d",1,0.792666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1efeec",1,44.7049,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,8,12.7563666666667,"1"
"1f07b0",1,0.08895,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"1f0d39",4,4.45503333333333,0.75,0.25,0,0.5,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,25,0,0,"0"
"1f19b1",7,54.4225666666667,1,0,1,0,0,0,0,0,28.5714285714286,0,71.4285714285714,0,0,0,0,0,0,0,0,0,0,"0"
"1f1b95",15,467.547933333333,0.533333333333333,0.466666666666667,0,0.2,0.8,0,0,26.6666666666667,0,0,73.3333333333333,0,0,0,0,0,0,0,66.6666666666667,11,275.224033333333,"1"
"1f275c",1,28.5154666666667,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,"0"
"1f2dc6",2,0.944616666666667,0.5,0.5,0,0,0.5,0.5,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,"0"
"1f2fb4",1,6.23433333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,4,60.19245,"1"
"1f3de0",9,108.066416666667,0.222222222222222,0.777777777777778,0,0.111111111111111,0.888888888888889,0,0,33.3333333333333,44.4444444444444,22.2222222222222,0,0,0,0,0,0,0,0,11.1111111111111,2,14.6475,"1"
"1f40ca",1,5.6841,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"1f44f2",2,1.5244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1f44f5",2,111.496033333333,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,5,37.1764166666667,"1"
"1f4f25",206,3158.75263333333,0.645631067961165,0.354368932038835,0.155339805825243,0.441747572815534,0.320388349514563,0.0825242718446602,0,1.94174757281553,2.42718446601942,1.45631067961165,16.9902912621359,0,0.485436893203883,72.8155339805825,0,0.485436893203883,0,3.39805825242718,24.7572815533981,178,2463.48756666667,"1"
"1f587a",1,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,100,2,13.1766833333333,"1"
"1f58e4",38,366.1607,0.815789473684211,0.184210526315789,0.131578947368421,0.5,0.368421052631579,0,0,15.7894736842105,0,21.0526315789474,57.8947368421053,0,2.63157894736842,2.63157894736842,0,0,0,0,5.26315789473684,12,133.4776,"1"
"1f5dce",2,17.7009333333333,1,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,50,0,0,13,91.49105,"1"
"1f754e",3,165.548233333333,0.666666666666667,0.333333333333333,0,0,1,0,0,0,66.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,"0"
"1f78e0",14,303.907416666667,0.714285714285714,0.285714285714286,0.285714285714286,0.0714285714285714,0.428571428571429,0.214285714285714,0,0,100,0,0,0,0,0,0,0,0,0,28.5714285714286,15,334.298183333333,"1"
"1f794f",1,0.114516666666667,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"0"
"1f79e6",15,448.874883333333,0.933333333333333,0.0666666666666667,0,0.133333333333333,0.8,0.0666666666666667,0,0,86.6666666666667,6.66666666666667,6.66666666666667,0,0,0,0,0,0,0,40,11,217.4485,"1"
"1f7c7a",3,118.154733333333,0,1,0.333333333333333,0,0.666666666666667,0,0,0,100,0,0,0,0,0,0,0,0,0,66.6666666666667,2,0.848683333333333,"1"
"1f8096",5,132.429316666667,0.2,0.8,0,0.6,0.2,0.2,0,0,40,0,60,0,0,0,0,0,0,0,20,0,0,"0"
"1f855f",2,0.363966666666667,0,1,1,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,3,12.6758333333333,"1"
"1f85f8",6,61.283,1,0,0,0,1,0,0,0,16.6666666666667,0,83.3333333333333,0,0,0,0,0,0,0,16.6666666666667,4,151.620583333333,"1"
"1f8dd8",1,1.05,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,"0"
"1fa1cb",2,10,1,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,100,4,87.3793333333333,"1"
"1fa8fb",1,1.6008,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0.66735,"1"
"1fadb4",6,20.8146666666667,0,1,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,"0"
"1fae05",5,86.03405,0.6,0.4,0.4,0.2,0.4,0,0,0,80,0,0,0,0,0,0,0,20,0,0,1,66.0689333333333,"1"
"1fafcc",1,0.163,0,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"1fb765",1,0.5,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,"0"
"1fbe65",2,36.0573166666667,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"1fc994",1,13.0782166666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0.835166666666667,"1"
"1fc9c6",52,1096.55418333333,0.865384615384615,0.134615384615385,0.192307692307692,0.0961538461538462,0.442307692307692,0.269230769230769,0,5.76923076923077,13.4615384615385,5.76923076923077,65.3846153846154,0,1.92307692307692,3.84615384615385,0,0,3.84615384615385,0,44.2307692307692,61,1747.45781666667,"1"
"1fd406",19,79.02015,0.894736842105263,0.105263157894737,0.421052631578947,0.263157894736842,0.315789473684211,0,0,5.26315789473684,94.7368421052632,0,0,0,0,0,0,0,0,0,15.7894736842105,0,0,"0"
"1fd953",1,0.099,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"1fe4e3",1,10.42715,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"1fe79d",10,158.30585,0.9,0.1,0.4,0.3,0.3,0,0,90,0,0,0,0,0,0,10,0,0,0,50,1,13.9077833333333,"1"
"1ff82e",6,119.609266666667,1,0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,0,16.6666666666667,0,83.3333333333333,0,0,0,0,0,0,0,16.6666666666667,3,2.1451,"1"
"2.00E+04",1,27.9686666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"2.30E+05",4,18.3790833333333,0,1,0.75,0,0,0.25,0,0,0,0,25,0,0,0,0,0,75,0,0,1,0.40285,"1"
"2.35E+38",1,1.65,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,"0"
"2.66E+03",15,70.5089166666667,0.8,0.2,0,0.933333333333333,0.0666666666666667,0,0,0,0,0,6.66666666666667,0,0,73.3333333333333,0,0,6.66666666666667,13.3333333333333,40,4,28.8441,"1"
"2.70E+307",8,69.4003166666667,0.25,0.75,0.25,0.5,0,0.25,0,0,12.5,0,12.5,0,0,62.5,0,0,12.5,0,12.5,1,2.60671666666667,"1"
"2.71E+62",1,29.1087666666667,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,"0"
"2.80E+66",50,1688.64485,0.84,0.16,0,0.2,0.34,0.46,0,8,46,16,24,0,4,2,0,0,0,0,52,51,1801.18301666667,"1"
"2.91E+04",1,48.3453333333333,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"2.95E+44",1,0.1048,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1.63656666666667,"1"
"2.96E+10",1,5.44008333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"2008b9",1,5.862,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"200a41",4,81.8252666666667,0.75,0.25,0,0,0.5,0.5,0,0,25,0,0,0,0,75,0,0,0,0,25,0,0,"0"
"200b24",1,1.71666666666667,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,"0"
"2018bb",6,101.933816666667,0.5,0.5,0.333333333333333,0.166666666666667,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,50,0,0,"0"
"201da9",12,484.959916666667,0.666666666666667,0.333333333333333,0.0833333333333333,0.5,0.333333333333333,0.0833333333333333,0,0,33.3333333333333,0,66.6666666666667,0,0,0,0,0,0,0,66.6666666666667,0,0,"0"
"202188",2,36.1245333333333,1,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,10,69.5139,"1"
"20248c",1,0.116016666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,8.54128333333333,"1"
"2028b0",2,0.269983333333333,1,0,0.5,0,0.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"20319f",1,14.5164833333333,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"203439",17,212.006333333333,1,0,0.176470588235294,0,0.823529411764706,0,0,0,29.4117647058824,41.1764705882353,29.4117647058824,0,0,0,0,0,0,0,35.2941176470588,5,73.5205333333333,"1"
"203788",15,471.619133333333,0.2,0.8,0.0666666666666667,0,0.666666666666667,0.266666666666667,0,0,6.66666666666667,0,33.3333333333333,0,6.66666666666667,20,0,0,33.3333333333333,0,40,1,2.13723333333333,"1"
"203d13",14,385.80115,0.785714285714286,0.214285714285714,0.428571428571429,0.5,0.0714285714285714,0,0,0,64.2857142857143,0,35.7142857142857,0,0,0,0,0,0,0,28.5714285714286,3,95.6347333333333,"1"
"204219",2,59.1921333333333,1,0,0,0,1,0,0,50,0,0,50,0,0,0,0,0,0,0,50,12,392.73745,"1"
"205294",28,549.68195,0.321428571428571,0.678571428571429,0.107142857142857,0.0714285714285714,0.285714285714286,0.535714285714286,0,17.8571428571429,28.5714285714286,17.8571428571429,10.7142857142857,0,0,7.14285714285714,0,0,17.8571428571429,0,35.7142857142857,4,18.05175,"1"
"2054ab",7,97.4211166666667,0.714285714285714,0.285714285714286,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,"0"
"2057f8",3,24.2228833333333,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"206102",8,90.5323333333333,0,1,0,0,1,0,0,12.5,25,12.5,37.5,0,0,12.5,0,0,0,0,0,2,47.3173,"1"
"2065f1",8,257.245333333333,0.5,0.5,0,0.25,0,0.75,0,50,0,12.5,25,0,0,0,0,0,12.5,0,62.5,0,0,"0"
"2071be",19,396.15255,0.421052631578947,0.578947368421053,0.157894736842105,0.473684210526316,0.105263157894737,0.263157894736842,0,5.26315789473684,0,5.26315789473684,73.6842105263158,0,0,15.7894736842105,0,0,0,0,42.1052631578947,42,1076.473,"1"
"207408",2,24.986,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2,68.4095833333333,"1"
"20750a",4,53.2618333333333,0.75,0.25,0,0,1,0,0,0,50,0,50,0,0,0,0,0,0,0,50,4,126.066916666667,"1"
"20794c",1,0.3726,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"0"
"209286",1,0.217,0,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,5,18.8172166666667,"1"
"209660",1,0.1497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"20984f",5,39.6494166666667,0.2,0.8,0,0,0.8,0.2,0,20,0,0,80,0,0,0,0,0,0,0,20,1,15.5042666666667,"1"
"20998",1,0.137533333333333,1,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"0"
"209d55",1,85,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"20ac09",3,13.0022666666667,1,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,100,0,0,0,0,0,2,15.0438166666667,"1"
"20acb6",10,67.3367166666667,0.2,0.8,0,0,0.1,0.9,0,10,0,0,40,0,0,30,0,0,20,0,10,0,0,"0"
"20ae21",3,55.8315666666667,1,0,0,0,1,0,0,0,33.3333333333333,0,66.6666666666667,0,0,0,0,0,0,0,66.6666666666667,5,30.23585,"1"
"20ae2e",1,2.10305,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,2.96358333333333,"1"
"20afde",5,82.29655,0.8,0.2,0.2,0.8,0,0,0,0,0,0,20,0,0,60,0,0,20,0,20,0,0,"0"
"20d3c2",28,241.774683333333,0.857142857142857,0.142857142857143,0.142857142857143,0.714285714285714,0.107142857142857,0.0357142857142857,0,7.14285714285714,7.14285714285714,14.2857142857143,67.8571428571429,0,0,0,0,0,3.57142857142857,0,0,19,134.841766666667,"1"
"20e1ad",3,26.9503,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,33.3333333333333,5,62.37955,"1"
"20e3e9",2,4.6041,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,2.8491,"1"
"20e502",1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,2,42.0015333333333,"1"
"20f379",1,2.93333333333333,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,"0"
"20f4fb",7,119.6827,1,0,0,0,0.285714285714286,0.714285714285714,0,0,100,0,0,0,0,0,0,0,0,0,28.5714285714286,9,219.180833333333,"1"
"20f86f",1,39.01595,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"21042f",19,594.0627,0.421052631578947,0.578947368421053,0.105263157894737,0.210526315789474,0.631578947368421,0.0526315789473684,0,5.26315789473684,26.3157894736842,0,68.4210526315789,0,0,0,0,0,0,0,47.3684210526316,8,321.686533333333,"1"
